trial,state,auc,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,network,method,rep,run_dir,best_so_far
7,TrialState.COMPLETE,0.0164308473906391,auc,optseed3,6202,0.7438798526226359,0.8492430556870781,3.961376578360981e-05,0.0164308473906391,0.068729883634563,0.0003253693158372,1628,100,16.28,10,31,15.28,9,30,False,34.80977950093802,34.74281475599855,0.0121833709999918,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0163778363679567
8,TrialState.COMPLETE,0.0165865082534478,auc,optseed3,6202,0.8657227208719535,0.6540295139906885,5.199306759098788e-05,0.0165865082534478,0.0688957662787818,0.0004258479821738,1633,100,16.33,10,30,15.33,9,29,False,36.43337409407832,36.3626703240443,0.0196532378904521,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0163778363679567
9,TrialState.COMPLETE,0.0167322485945084,auc,optseed3,6202,0.6856791963091161,0.8898200641280525,2.723446397623174e-05,0.0167322485945084,0.0687843525625154,0.0003416687298836,1582,100,15.82,10,35,14.82,9,34,False,33.907015291042626,33.834898284985684,0.0194015749730169,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0163778363679567
10,TrialState.COMPLETE,0.0167444627336017,auc,optseed3,6202,0.8404986897739574,0.8468083755118434,3.713790542213419e-05,0.0167444627336017,0.068729883634563,0.0003639514731369,1564,100,15.64,10,31,14.64,9,30,False,34.25507763400674,34.18817249906715,0.0194719559513032,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0163778363679567
11,TrialState.COMPLETE,0.0165622993459299,auc,optseed3,6202,0.7703772325769884,0.7983462478907153,4.7041346868036646e-05,0.0165622993459299,0.0689948006932409,0.0003400181563093,1578,100,15.78,10,32,14.78,9,31,False,34.513623628998175,34.448222890961915,0.0120361500885337,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0163778363679567
12,TrialState.COMPLETE,0.0168712369688973,auc,optseed3,6202,0.913594864742068,0.7705446147762895,6.437236939836594e-05,0.0168712369688973,0.0690245110175786,0.000432450276471,1591,100,15.91,10,34,14.91,9,33,False,35.84337775805034,35.77494188398123,0.019674717914313,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0163778363679567
13,TrialState.COMPLETE,0.016228035945239,auc,optseed3,6202,0.8470831401522099,0.8541828341324179,4.456548650656104e-05,0.016228035945239,0.068729883634563,0.0003864405380869,1671,100,16.71,10,31,15.71,9,30,False,34.24657576496247,34.1720387119567,0.0174870330374687,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.016228035945239
14,TrialState.COMPLETE,0.0163187950956448,auc,optseed3,6202,0.7289775021567322,0.9326155032545024,4.9517207229512264e-05,0.0163187950956448,0.0686011388957662,0.0003453825204258,1627,100,16.27,10,32,15.27,9,31,False,36.14562686998397,36.072899466962554,0.0191168310120701,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.016228035945239
15,TrialState.COMPLETE,0.0166633519639355,auc,optseed3,6202,0.7194569481782157,0.8229050828083475,4.704134686803664e-05,0.0166633519639355,0.0688363456301064,0.0002665676322522,1557,100,15.57,10,30,14.57,9,29,False,36.49222662602551,36.41901426704135,0.0193374640075489,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.016228035945239
16,TrialState.COMPLETE,0.0161827384646945,auc,optseed3,6202,0.7402630729450557,0.9194108695408774,6.437236939836594e-05,0.0161827384646945,0.068625897499381,0.0003583807873235,1647,100,16.47,10,34,15.47,9,33,False,38.05323169298936,37.98751015099697,0.0120971209835261,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
17,TrialState.COMPLETE,0.0166784646907228,auc,optseed3,6202,0.7594628381377833,0.7318600643636707,3.218618469918296e-05,0.0166784646907228,0.0689948006932409,0.0004200709746636,1590,100,15.9,10,30,14.9,9,29,False,34.72605052101426,34.663368593901396,0.0122454719385132,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
18,TrialState.COMPLETE,0.016882022221048,auc,optseed3,6202,0.8180091138574896,0.7369088744199968,3.7137905422134186e-05,0.016882022221048,0.0689551869274573,0.0003544606750845,1540,100,15.4,10,32,14.4,9,31,False,35.92135755100753,35.851411610958166,0.0172414000844582,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
19,TrialState.COMPLETE,0.0162567343975749,auc,optseed3,6202,0.7753107633033982,0.8516633188028326,2.9710324337707355e-05,0.0162567343975749,0.0687274077742015,0.0003550796401749,1682,100,16.82,10,31,15.82,9,30,False,34.84605965099763,34.76684428402223,0.0198796399636194,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
20,TrialState.COMPLETE,0.0164823078652144,auc,optseed3,6202,0.8146194181280997,0.94796519045531,5.446892795246348e-05,0.0164823078652144,0.0684822975984154,0.0004151192539407,1607,100,16.07,10,31,15.07,9,30,False,35.702534735086374,35.63518587499857,0.0187542579369619,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
21,TrialState.COMPLETE,0.0171238975165884,auc,optseed3,6202,0.791634362765761,0.8753640386786992,3.961376578360981e-05,0.0171238975165884,0.0688190146075761,0.0003499215977552,1513,100,15.13,10,28,14.13,9,27,False,33.47681453602854,33.40572278294712,0.0187530070543289,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
22,TrialState.COMPLETE,0.0169857121430107,auc,optseed3,6202,0.7697303030464904,0.8050608634332297,4.9517207229512264e-05,0.0169857121430107,0.0689898489725179,0.000401089378559,1526,100,15.26,10,32,14.26,9,31,False,34.56104103906546,34.49017988797277,0.0178355060052126,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
23,TrialState.COMPLETE,0.0166484393735072,auc,optseed3,6202,0.7601928223139371,0.9608790649469352,4.2089626145085416e-05,0.0166484393735072,0.0684253528101015,0.0004159445407279,1576,100,15.76,10,31,14.76,9,30,False,35.478794794064015,35.40192248206586,0.0190910610835999,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
24,TrialState.COMPLETE,0.0164359302115373,auc,optseed3,6202,0.8996960373831937,0.8001629260532165,4.208962614508542e-05,0.0164359302115373,0.0689923248328794,0.0003251629941404,1599,100,15.99,10,32,14.99,9,31,False,34.16593917098362,34.09365518298,0.0172129799611866,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
25,TrialState.COMPLETE,0.0163368012395002,auc,optseed3,6202,0.7319166904051442,0.8633104038415432,5.69447883139391e-05,0.0163368012395002,0.0687521663778162,0.0004078979945531,1671,100,16.71,10,31,15.71,9,30,False,34.37854795495514,34.30253454402555,0.0172551700379699,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
26,TrialState.COMPLETE,0.0165778928040729,auc,optseed3,6202,0.8126434805857077,0.6568228867757336,6.437236939836593e-05,0.0165778928040729,0.0689527110670958,0.0004233721218123,1635,100,16.35,10,28,15.35,9,27,False,37.59707955701742,37.51772853801958,0.0188910389551892,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
27,TrialState.COMPLETE,0.016598046937479,auc,optseed3,6202,0.8463596856403225,0.8233391773572798,3.961376578360981e-05,0.016598046937479,0.0688462490715523,0.0002220021457456,1562,100,15.62,10,29,14.62,9,28,False,36.35068476502784,36.2762867140118,0.0193289440358057,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
28,TrialState.COMPLETE,0.0165656547006226,auc,optseed3,6202,0.8170040695519862,0.8594748810819295,5.69447883139391e-05,0.0165656547006226,0.0686655112651646,0.000464842782867,1617,100,16.17,10,31,15.17,9,30,False,34.40192756499164,34.33532585401554,0.0124480139929801,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
29,TrialState.COMPLETE,0.0164183687414814,auc,optseed3,6202,0.8988606107070498,0.7992807824950295,5.199306759098788e-05,0.0164183687414814,0.0689948006932409,0.0003276388545019,1613,100,16.13,10,32,15.13,9,31,False,35.4757285870146,35.4136291379109,0.011957837967202,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
30,TrialState.COMPLETE,0.0163206774642675,auc,optseed3,6202,0.806402964502289,0.7887594874974839,6.189650903689034e-05,0.0163206774642675,0.0689824213914335,0.0004101675332177,1643,100,16.43,10,30,15.43,9,29,False,36.11362801899668,36.04375799000263,0.0191982820397242,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
31,TrialState.COMPLETE,0.0168258909269371,auc,optseed3,6202,0.8408449897117659,0.8303682613679706,4.456548650656104e-05,0.0168258909269371,0.0687967318643228,0.0003053561112486,1553,100,15.53,10,30,14.53,9,29,False,34.81199988699518,34.730827826075256,0.0173959319945424,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
32,TrialState.COMPLETE,0.0169720755904116,auc,optseed3,6202,0.7414241481369827,0.7055633106133441,3.961376578360981e-05,0.0169720755904116,0.0689007179995048,0.0003598250392011,1577,100,15.77,10,32,14.77,9,31,False,35.43735924293287,35.370432936935686,0.0118757180171087,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
33,TrialState.COMPLETE,0.0168050638697962,auc,optseed3,6202,0.8190027689675567,0.8071874225757072,3.218618469918297e-05,0.0168050638697962,0.0689502352067343,0.0003218618469918,1544,100,15.44,10,32,14.44,9,31,False,34.53690218902193,34.468614218058065,0.0189311089925467,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
34,TrialState.COMPLETE,0.0162564930829512,auc,optseed3,6202,0.8676372319323379,0.9033297636933636,3.466204506065858e-05,0.0162564930829512,0.0686159940579351,0.0003299083931666,1629,100,16.29,10,35,15.29,9,34,False,34.72309807699639,34.650021851062775,0.0195350860012695,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
35,TrialState.COMPLETE,0.0165449485393856,auc,optseed3,6202,0.8380680395576438,0.8641608952694767,5.942064867541471e-05,0.0165449485393856,0.0687521663778162,0.0004029462738301,1637,100,16.37,10,32,15.37,9,31,False,33.51891973405145,33.45521229598671,0.0187379970448091,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
36,TrialState.COMPLETE,0.0162484693759005,auc,optseed3,6202,0.8064731869751373,0.8538905547591746,4.7041346868036646e-05,0.0162484693759005,0.068729883634563,0.0003616819344722,1668,100,16.68,10,31,15.68,9,30,False,34.880172097007744,34.80943563696928,0.0184441040037199,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161827384646945
37,TrialState.COMPLETE,0.0161801536245558,auc,optseed3,6202,0.8194733537986979,0.850933914014003,2.9710324337707355e-05,0.0161801536245558,0.0687620698192622,0.0003484773458776,1695,100,16.95,10,33,15.95,9,32,False,34.77551831398159,34.6927776359953,0.0218818840803578,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
38,TrialState.COMPLETE,0.0165017954182769,auc,optseed3,6202,0.822927647702836,0.7830243385888858,4.9517207229512264e-05,0.0165017954182769,0.0689428076256499,0.0003532227449038,1607,100,16.07,10,29,15.07,9,28,False,36.00701662409119,35.92746765201446,0.0199777910020202,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
39,TrialState.COMPLETE,0.0164247639786713,auc,optseed3,6202,0.8096900440059325,0.8657606923337194,6.437236939836593e-05,0.0164247639786713,0.0688190146075761,0.0004087232813402,1648,100,16.48,10,33,15.48,9,32,False,33.98652116197627,33.921829072991386,0.0123303820146247,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
40,TrialState.COMPLETE,0.0163567159673953,auc,optseed3,6202,0.845758361064901,0.863544618676696,5.942064867541471e-05,0.0163567159673953,0.0687521663778162,0.0004301807378063,1666,100,16.66,10,31,15.66,9,30,False,34.94656706601381,34.88322390196845,0.0124622640432789,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
41,TrialState.COMPLETE,0.0165942504868867,auc,optseed3,6202,0.908326389371778,0.9639015001520476,4.9517207229512264e-05,0.0165942504868867,0.0684278286704629,0.0004299744161095,1585,100,15.85,10,28,14.85,9,27,False,35.363001870922744,35.2898336739745,0.019419175107032,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
42,TrialState.COMPLETE,0.01676425279681,auc,optseed3,6202,0.8771586820101542,0.8322870285582604,5.199306759098787e-05,0.01676425279681,0.0688041594454072,0.0003119584055459,1561,100,15.61,10,31,14.61,9,30,False,34.33039934595581,34.259256351972,0.0193478550063446,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
43,TrialState.COMPLETE,0.0162757205873749,auc,optseed3,6202,0.7728191218077398,0.8499823939281801,2.9710324337707355e-05,0.0162757205873749,0.0687620698192622,0.0003641577948337,1673,100,16.73,10,31,15.73,9,30,False,35.0373079580022,34.96657322801184,0.0125243950169533,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
44,TrialState.COMPLETE,0.0170519566713434,auc,optseed3,6202,0.846829093827478,0.8443945805597735,1.733102253032929e-05,0.0170519566713434,0.0688214904679376,0.0004120244284888,1517,100,15.17,10,31,14.17,9,30,False,34.273744220030494,34.2103057350032,0.0122653020080178,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
45,TrialState.COMPLETE,0.0166523501221731,auc,optseed3,6202,0.845693915942425,0.8687295747749351,5.942064867541472e-05,0.0166523501221731,0.0687942560039613,0.00038045720888,1584,100,15.84,10,30,14.84,9,29,False,33.2159027029993,33.14346079400275,0.019381814985536,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
46,TrialState.COMPLETE,0.0162514140059444,auc,optseed3,6202,0.8057076143980217,0.8192269210444247,5.446892795246348e-05,0.0162514140059444,0.0688784352562515,0.0002418090286374,1626,100,16.26,10,30,15.26,9,29,False,36.332357833045535,36.26864532602485,0.0124163830187171,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
47,TrialState.COMPLETE,0.0164020223257688,auc,optseed3,6202,0.8045437151939139,0.8663090289190476,6.932409012131716e-05,0.0164020223257688,0.0688190146075761,0.000444210613188,1652,100,16.52,10,31,15.52,9,30,False,33.477984779980034,33.402166392072104,0.019324462977238,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
48,TrialState.COMPLETE,0.0165809901619682,auc,optseed3,6202,0.8485612707701304,0.7622624013125187,3.961376578360981e-05,0.0165809901619682,0.0689428076256499,0.0004274985557481,1603,100,16.03,10,30,15.03,9,29,False,36.06703009910416,35.99568438192364,0.0185797759331762,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
49,TrialState.COMPLETE,0.0163032294379635,auc,optseed3,6202,0.7859261225880083,0.7880464286120739,6.189650903689034e-05,0.0163032294379635,0.0689824213914335,0.0004274985557481,1650,100,16.5,10,31,15.5,9,30,False,35.89109040994663,35.80905574990902,0.0193111440166831,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
50,TrialState.COMPLETE,0.0165129014923179,auc,optseed3,6202,0.7769831675699107,0.732819718594153,3.466204506065858e-05,0.0165129014923179,0.0689824213914335,0.000349096310968,1606,100,16.06,10,29,15.06,9,28,False,35.50999897392467,35.44870686496142,0.0119484579190611,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
51,TrialState.COMPLETE,0.0164691762096935,auc,optseed3,6202,0.7831527626325572,0.8224894595209158,4.951720722951226e-05,0.0164691762096935,0.0688635800940827,0.0002484113229347,1587,100,15.87,10,29,14.87,9,28,False,36.63655477797147,36.55944562400691,0.0179492780007421,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0161801536245558
52,TrialState.COMPLETE,0.0160611362415852,auc,optseed3,6202,0.7882658213817262,0.912472623585298,6.189650903689034e-05,0.0160611362415852,0.0686580836840802,0.000337335974251,1680,100,16.8,10,31,15.8,9,30,False,34.11959787493106,34.044321581022814,0.0191805730573833,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
53,TrialState.COMPLETE,0.0164611777267716,auc,optseed3,6202,0.7823255760529002,0.799602340671403,4.456548650656104e-05,0.0164611777267716,0.0689948006932409,0.0003431129817611,1604,100,16.04,10,33,15.04,9,32,False,35.20809004595503,35.13679989997763,0.0195928069297224,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
54,TrialState.COMPLETE,0.0164634241285571,auc,optseed3,6202,0.752105901254462,0.7950122283884747,5.942064867541471e-05,0.0164634241285571,0.0689873731121564,0.0002938020962284,1585,100,15.85,10,32,14.85,9,31,False,34.93640577897895,34.874604613054544,0.0120446289656683,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
55,TrialState.COMPLETE,0.0167860463604978,auc,optseed3,6202,0.7878642874816558,0.8713761979372956,4.208962614508542e-05,0.0167860463604978,0.0687917801435999,0.000328464141289,1553,100,15.53,10,30,14.53,9,29,False,34.32022972893901,34.25388247007504,0.0119149179663509,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
56,TrialState.COMPLETE,0.0164583747491853,auc,optseed3,6202,0.7727112281976762,0.8968177371470198,3.218618469918296e-05,0.0164583747491853,0.0687125526120326,0.0003303210365602,1604,100,16.04,10,35,15.04,9,34,False,34.868366089998744,34.805799624999054,0.0120416899444535,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
57,TrialState.COMPLETE,0.0165540051468635,auc,optseed3,6202,0.8301617581856835,0.930963724893154,4.7041346868036646e-05,0.0165540051468635,0.0685937113146818,0.000376537096641,1601,100,16.01,11,34,15.01,10,33,False,34.86568750906736,34.78978436009493,0.0190414099488407,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
58,TrialState.COMPLETE,0.0165405168668477,auc,optseed3,6202,0.777945412705804,0.8939528727107868,2.9710324337707355e-05,0.0165405168668477,0.0687323594949244,0.0003674589419823,1577,100,15.77,10,35,14.77,9,34,False,34.04888974502683,33.98323946399614,0.0121256409911438,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
59,TrialState.COMPLETE,0.0166947608493932,auc,optseed3,6202,0.7819209265226114,0.8929707681105479,3.466204506065858e-05,0.0166947608493932,0.068776924981431,0.0003837583560287,1573,100,15.73,10,35,14.73,9,34,False,32.96075219695922,32.895255397073925,0.0191563920816406,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
60,TrialState.COMPLETE,0.0166492447822172,auc,optseed3,6202,0.7269914222698659,0.8897746809508587,3.4662045060658575e-05,0.0166492447822172,0.0687843525625154,0.0003447635553354,1594,100,15.94,10,35,14.94,9,34,False,34.23213552800007,34.15506401495077,0.0222402979852631,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
61,TrialState.COMPLETE,0.0164701696688155,auc,optseed3,6202,0.7974649302485364,0.942263142269438,5.446892795246348e-05,0.0164701696688155,0.068469918296608,0.0004266732689609,1584,100,15.84,10,32,14.84,9,31,False,33.50783970498014,33.43776646303013,0.0117751869838684,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
62,TrialState.COMPLETE,0.0163454788953073,auc,optseed3,6202,0.757892052375629,0.9155713770691988,5.6944788313939085e-05,0.0163454788953073,0.0686184699182966,0.0003202112734175,1604,100,16.04,10,30,15.04,9,29,False,38.33828073600307,38.268578847986646,0.0117082659853622,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
63,TrialState.COMPLETE,0.0164447049150219,auc,optseed3,6202,0.7851241134760261,0.8615705072696849,6.437236939836594e-05,0.0164447049150219,0.0687274077742015,0.0004475117603367,1643,100,16.43,10,31,15.43,9,30,False,34.87568644504063,34.80619383894373,0.0188117369543761,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
64,TrialState.COMPLETE,0.016267504470817,auc,optseed3,6202,0.7895551804265329,0.9213475460183232,7.179995048279277e-05,0.016267504470817,0.0686036147561277,0.0004316249896839,1644,100,16.44,10,34,15.44,9,33,False,36.720243877964094,36.649662919924594,0.0201695740688592,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
65,TrialState.COMPLETE,0.0162854865340803,auc,optseed3,6202,0.7670244044092834,0.94035082385666,5.199306759098788e-05,0.0162854865340803,0.0685120079227531,0.0003594123958075,1618,100,16.18,10,31,15.18,9,30,False,33.538842564914376,33.47624356893357,0.0118335570441558,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
66,TrialState.COMPLETE,0.0162787789978858,auc,optseed3,6202,0.7663989827882808,0.9085238155857978,4.456548650656103e-05,0.0162787789978858,0.0686333250804654,0.0003171164479656,1637,100,16.37,10,35,15.37,9,34,False,34.32754519302398,34.26568183710333,0.0125031849602237,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
67,TrialState.COMPLETE,0.0168431998505322,auc,optseed3,6202,0.7784877551414425,0.8840639745825614,6.189650903689034e-05,0.0168431998505322,0.0688016835850458,0.0004002640917718,1560,100,15.6,10,35,14.6,9,34,False,33.92359340295661,33.853843683958985,0.0155866409186273,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
68,TrialState.COMPLETE,0.0165372266686396,auc,optseed3,6202,0.7576496673273178,0.967690795045149,3.713790542213419e-05,0.0165372266686396,0.0684204010893785,0.0003631261863497,1617,100,16.17,10,30,15.17,9,29,False,35.70602697599679,35.63114479801152,0.0183326419210061,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
69,TrialState.COMPLETE,0.0162055781675346,auc,optseed3,6202,0.7505326410075868,0.9378259818758504,6.932409012131716e-05,0.0162055781675346,0.0685194355038375,0.0003379549393414,1627,100,16.27,11,31,15.27,10,30,False,33.28871643706225,33.22193913301453,0.0120739500271156,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
70,TrialState.COMPLETE,0.0164574895069002,auc,optseed3,6202,0.7562659623311723,0.9428215305280564,3.961376578360981e-05,0.0164574895069002,0.0684798217380539,0.0003433193034579,1574,100,15.74,10,29,14.74,9,28,False,33.54873292008415,33.48535645508673,0.0118090170435607,Facebook,CMAES,optseed3,/Users/sota/projects/cap-sn/experiments/optimization_facebook/optimize_runs_auc_20260618/cmaes_optseed3,0.0160611362415852
