trial,state,value,certainty,effectiveness,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
57,TrialState.COMPLETE,2.2487702037947998e-05,0.947429051552221,0.9173880261111116,25.234489543014206,25.21734789700713,0.004385632928460836
58,TrialState.COMPLETE,2.5298664792691495e-05,0.8921068340891853,0.89907837255919,22.853163452004083,22.838262142962776,0.002871125005185604
59,TrialState.COMPLETE,2.2487702037947998e-05,0.8587411542611997,0.9184886273618972,22.220136029995047,22.203420779085718,0.004342811997048557
60,TrialState.COMPLETE,3.513703443429375e-05,0.8761917462186475,0.887592544851608,22.62625890993513,22.609218494966626,0.004340932006016374
61,TrialState.COMPLETE,2.9515108924806747e-05,0.8538612150994153,0.9072102822612291,25.403237184975296,25.381106148008257,0.0028852750547230244
62,TrialState.COMPLETE,3.232607167955025e-05,0.8346756549912719,0.891870590871314,23.12527836894151,23.108514245948754,0.004420444020070136
63,TrialState.COMPLETE,2.389318341531975e-05,0.8753761736638654,0.8641826823434963,23.272971165948547,23.254095398937352,0.004404873005114496
64,TrialState.COMPLETE,2.9515108924806747e-05,0.9351094714936246,0.960732560962331,21.73904599796515,21.72194114199374,0.004286481998860836
65,TrialState.COMPLETE,2.1082220660576246e-05,0.9827968485862901,0.9699269429736601,21.759471204015426,21.742696222034283,0.0042677909368649125
66,TrialState.COMPLETE,1.4054813773717499e-05,0.9154218628817284,0.9506460424606862,20.99508328095544,20.97825324803125,0.004270992008969188
67,TrialState.COMPLETE,2.5298664792691495e-05,0.9917518792684209,0.9650782393671973,20.8239627010189,20.802656262996607,0.0029234359972178936
68,TrialState.COMPLETE,3.65425158116655e-05,0.9551200553785104,0.9749225116785558,22.959201788064092,22.94116532197222,0.004389601992443204
69,TrialState.COMPLETE,2.9515108924806747e-05,0.9378158777382197,0.9384273660802842,22.224837436922826,22.20763821003493,0.004309021984227002
70,TrialState.COMPLETE,2.1082220660576246e-05,0.942974816944802,0.9516185361575928,20.794894440099597,20.778399542090483,0.004166080034337938
71,TrialState.COMPLETE,2.1082220660576246e-05,0.8816703645285917,0.905341254327489,25.67077354597859,25.65421638591215,0.0041021599899977446
72,TrialState.COMPLETE,2.6704146170063247e-05,0.8313184713948244,0.8992611558724206,23.107317111105658,23.091149848070927,0.0038122449768707156
73,TrialState.COMPLETE,2.389318341531975e-05,0.9266035257332936,0.9271347622874067,23.184512901003473,23.161609306000173,0.004266491043381393
74,TrialState.COMPLETE,2.6704146170063247e-05,0.9821457102453777,0.9608202318514736,22.221985772950575,22.205380902974866,0.0038836869644001126
75,TrialState.COMPLETE,2.6704146170063247e-05,0.9719036726403006,0.9691829058708656,21.630285097984597,21.612728866981342,0.0044113630428910255
76,TrialState.COMPLETE,2.6704146170063247e-05,0.9865171406410498,0.9638359960936616,22.040331005002372,22.023504972923547,0.004284571041353047
77,TrialState.COMPLETE,1.827125790583275e-05,0.9649090336597919,0.945629439697199,21.329905371996574,21.31274585495703,0.003896817099303007
78,TrialState.COMPLETE,2.1082220660576246e-05,0.9110629241499368,0.9258955817902108,22.251591549022123,22.229762205970474,0.004265711992047727
79,TrialState.COMPLETE,1.4054813773717499e-05,0.9575374739633409,0.9485772149841865,21.079022691003047,21.05679942399729,0.004423193051479757
80,TrialState.COMPLETE,1.1243851018973999e-05,0.9124817788563351,0.9441215149884041,21.831039106007665,21.814085940946825,0.0042809119913727045
