trial,state,value,score_metric,replicate_label,sampler_seed,certainty,effectiveness,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean,n_rows,n_iter,mean_n_steps,min_n_steps,max_n_steps,mean_t_max,min_t_max,max_t_max,score_failed,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec,trial_info_arrow,trial_pop_arrow,trial_agent_arrow
72,TrialState.COMPLETE,0.006456124551586327,auc,optseed6,9204,0.608915713020055,0.9095487484354863,2.108222066057625e-05,0.006456124551586327,0.03023049894588897,0.00010728507847271024,1499,100,14.99,10,28,13.99,9,27,False,25.679614739958197,25.60802509007044,0.011691825930029154,result/trials/trial_0072_info.arrow,result/trials/trial_0072_pop.arrow,result/trials/trial_0072_agent.arrow
73,TrialState.COMPLETE,0.006775307842812099,auc,optseed6,9204,0.7069509613501117,0.8465345610640405,2.8109627547434995e-05,0.006775307842812099,0.030385101897399864,0.0001527289763410635,1358,100,13.58,9,25,12.58,8,24,False,22.317181929014623,22.24754265206866,0.01720240991562605,result/trials/trial_0073_info.arrow,result/trials/trial_0073_pop.arrow,result/trials/trial_0073_agent.arrow
74,TrialState.COMPLETE,0.007051534088921829,auc,optseed6,9204,0.7938158068070196,0.572055466691517,2.8109627547434995e-05,0.007051534088921829,0.030813773717498244,0.0001896228624970719,1390,100,13.9,9,31,12.9,8,30,False,21.09208850399591,21.026123319985345,0.0116770148742944,result/trials/trial_0074_info.arrow,result/trials/trial_0074_pop.arrow,result/trials/trial_0074_agent.arrow
75,TrialState.COMPLETE,0.007206805017014139,auc,optseed6,9204,0.7377125960419494,0.5323540317555568,2.9515108924806747e-05,0.007206805017014139,0.03086156008432888,0.0002066057624736472,1315,100,13.15,9,26,12.15,8,25,False,21.589607388013974,21.527661230880767,0.011627355124801397,result/trials/trial_0075_info.arrow,result/trials/trial_0075_pop.arrow,result/trials/trial_0075_agent.arrow
76,TrialState.COMPLETE,0.006446525705358535,auc,optseed6,9204,0.7162349157268024,0.8761334567370312,1.4054813773717497e-05,0.006446525705358535,0.030271257905832752,8.760833918950574e-05,1454,100,14.54,10,26,13.54,9,25,False,23.581728612072766,23.516464535845444,0.011818346800282598,result/trials/trial_0076_info.arrow,result/trials/trial_0076_pop.arrow,result/trials/trial_0076_agent.arrow
77,TrialState.COMPLETE,0.006897571543919168,auc,optseed6,9204,0.8441092926144942,0.6677253518500053,1.9676739283204498e-05,0.006897571543919168,0.03066900913562895,0.00013680018739751698,1387,100,13.87,9,25,12.87,8,24,False,21.671070142881945,21.60762829799205,0.011845957022160292,result/trials/trial_0077_info.arrow,result/trials/trial_0077_pop.arrow,result/trials/trial_0077_agent.arrow
78,TrialState.COMPLETE,0.006794407621902582,auc,optseed6,9204,0.9155223849460954,0.7276346765279422,2.951510892480675e-05,0.006794407621902582,0.030557976106816587,0.00013211524947294448,1352,100,13.52,9,25,12.52,8,24,False,22.16251546703279,22.097244651056826,0.011611193884164095,result/trials/trial_0078_info.arrow,result/trials/trial_0078_pop.arrow,result/trials/trial_0078_agent.arrow
79,TrialState.COMPLETE,0.0063844639799763925,auc,optseed6,9204,0.9605810399421622,0.9908739940511091,1.6865776528461e-05,0.0063844639799763925,0.030158819395643004,9.135628952916374e-05,1506,100,15.06,10,27,14.06,9,26,False,22.972610622877255,22.908335699001327,0.011765226954594254,result/trials/trial_0079_info.arrow,result/trials/trial_0079_pop.arrow,result/trials/trial_0079_agent.arrow
80,TrialState.COMPLETE,0.006624583743089832,auc,optseed6,9204,0.8329960944432391,0.8309451789275696,2.6704146170063247e-05,0.006624583743089832,0.030410400562192554,0.00013680018739751698,1385,100,13.85,10,25,12.85,9,24,False,22.8901763681788,22.821770976064727,0.011862186947837472,result/trials/trial_0080_info.arrow,result/trials/trial_0080_pop.arrow,result/trials/trial_0080_agent.arrow
81,TrialState.COMPLETE,0.00652072587785398,auc,optseed6,9204,0.9351482875226558,0.886205592175255,3.3731553056922e-05,0.00652072587785398,0.03029515108924807,0.00013117826188802998,1439,100,14.39,9,27,13.39,8,26,False,22.01175439101644,21.951268160017207,0.01183070708066225,result/trials/trial_0081_info.arrow,result/trials/trial_0081_pop.arrow,result/trials/trial_0081_agent.arrow
