network,network_label,method,num_iter,n_steps,t_min,t_max,final_window_steps,final_selfish_ratio,normalized_selfish_auc,peak_selfish_ratio,final_window_selfish_mean
facebook,Facebook,gpr,66,18,0,17,3,0.0002475860361475613,0.01327336249346648,0.0735330527358257,0.0002475860361475613
facebook,Facebook,gpr,67,13,0,12,3,0.0,0.01771192412440246,0.07650408516959643,0.0
facebook,Facebook,gpr,68,12,0,11,3,0.0,0.01871337789881984,0.08814062886853181,0.0004951720722951226
facebook,Facebook,gpr,69,15,0,14,3,0.0,0.01516877114797392,0.06808615994057936,0.0004951720722951226
facebook,Facebook,gpr,70,11,0,10,3,0.0,0.022012649395664993,0.0703144342659074,8.252867871585376e-05
facebook,Facebook,gpr,71,12,0,11,3,0.0,0.019146653462078073,0.06338202525377569,0.00016505735743170752
facebook,Facebook,gpr,72,25,0,24,3,0.0,0.013221094330279771,0.06858133201287447,0.0
facebook,Facebook,gpr,73,11,0,10,3,0.0002475860361475613,0.018906570033086496,0.05694478831393909,0.0004126433935792688
facebook,Facebook,gpr,74,18,0,17,3,0.0,0.016423207064454895,0.05199306759098787,8.252867871585376e-05
facebook,Facebook,gpr,75,19,0,18,3,0.0,0.015298210865117734,0.07254270859123546,0.0004126433935792688
facebook,Facebook,gpr,76,14,0,13,3,0.0,0.01439535953029392,0.07303788066353058,0.00033011471486341505
facebook,Facebook,gpr,77,13,0,12,3,0.0,0.016778715218923188,0.06833374597672691,8.252867871585376e-05
facebook,Facebook,gpr,78,28,0,27,3,0.0,0.011070632759169526,0.08046546174795742,0.0
facebook,Facebook,gpr,79,12,0,11,3,0.0,0.017970619790377156,0.06511512750680862,0.0
facebook,Facebook,gpr,80,20,0,19,3,0.0,0.01578360980440703,0.08368408021787571,0.00016505735743170752
facebook,Facebook,gpr,81,11,0,10,3,0.0,0.020347070607035944,0.06684822975984155,0.00033011471486341505
facebook,Facebook,gpr,82,13,0,12,3,0.0,0.01639781362485002,0.06214409507303788,0.0
facebook,Facebook,gpr,83,19,0,18,3,0.0,0.013890879712278967,0.05644961624164397,0.0015680448956012212
facebook,Facebook,gpr,84,12,0,11,3,0.0,0.018300734505240567,0.05323099777172567,0.0005777007510109763
facebook,Facebook,gpr,85,12,0,11,3,0.0,0.01858958488074606,0.05298341173557811,0.0
facebook,Facebook,gpr,86,11,0,10,3,0.0,0.01944675774831754,0.055954444169348846,0.0004951720722951226
facebook,Facebook,gpr,87,12,0,11,3,0.0,0.019043492613683256,0.06610547165139886,0.0
facebook,Facebook,gpr,88,19,0,18,3,0.0002475860361475613,0.016327647541731275,0.057687546422381775,0.0009078154658743913
facebook,Facebook,gpr,89,22,0,21,3,0.0,0.014011118863805173,0.06313443921762812,0.0004126433935792688
facebook,Facebook,gpr,90,26,0,25,3,0.0,0.010408136058049402,0.057439960386234216,8.252867871585376e-05
facebook,Facebook,gpr,91,13,0,12,3,0.0,0.017654788885291484,0.07105719237435008,0.0
facebook,Facebook,gpr,92,12,0,11,3,0.0,0.019414871667904596,0.07501856895271107,8.252867871585376e-05
facebook,Facebook,gpr,93,12,0,11,3,0.0,0.018692745729140876,0.086902698687794,0.0
facebook,Facebook,gpr,94,24,0,23,3,0.0,0.012874473879673186,0.07427581084426839,0.0004951720722951226
facebook,Facebook,gpr,95,12,0,11,3,0.0,0.022179582404885698,0.07551374102500619,0.0012379301807378064
facebook,Facebook,gpr,96,23,0,22,3,0.0,0.01423081477335113,0.06313443921762812,0.0
facebook,Facebook,gpr,97,22,0,21,3,0.0,0.013954849310135272,0.04951720722951226,8.252867871585376e-05
facebook,Facebook,gpr,98,18,0,17,3,0.0,0.015983054111303675,0.08640752661549889,0.0004951720722951226
facebook,Facebook,gpr,99,13,0,12,3,0.0,0.018092825718475633,0.06016340678385739,0.00016505735743170752
facebook,Facebook,cmaes,0,26,0,25,3,0.0,0.011522273220713428,0.05422134191631592,0.0
facebook,Facebook,cmaes,1,13,0,12,3,0.0,0.01698821109566344,0.08195097796484278,0.0
facebook,Facebook,cmaes,2,13,0,12,3,0.0,0.01662635458129392,0.07625649913344887,0.00016505735743170752
facebook,Facebook,cmaes,3,14,0,13,3,0.0,0.016535210271283553,0.08343649418172815,0.0
facebook,Facebook,cmaes,4,11,0,10,3,0.0002475860361475613,0.01931171081950978,0.057439960386234216,0.0009078154658743913
facebook,Facebook,cmaes,5,14,0,13,3,0.0,0.01642910197007746,0.07402822480812082,0.0
facebook,Facebook,cmaes,6,15,0,14,3,0.0,0.01606008087810514,0.10101510274820501,0.0
facebook,Facebook,cmaes,7,12,0,11,3,0.0,0.01955929685565734,0.08021787571180986,0.00033011471486341505
facebook,Facebook,cmaes,8,13,0,12,3,0.0,0.015236063762926848,0.05199306759098787,0.0002475860361475613
facebook,Facebook,cmaes,9,21,0,20,3,0.0,0.014937690847569528,0.06858133201287447,0.00033011471486341505
facebook,Facebook,cmaes,10,12,0,11,3,0.0002475860361475613,0.017991251960056118,0.06833374597672691,0.00033011471486341505
facebook,Facebook,cmaes,11,12,0,11,3,0.0002475860361475613,0.019291078649830817,0.07179995048279277,0.0004951720722951226
facebook,Facebook,cmaes,12,28,0,27,3,0.0,0.011468538888692394,0.0722951225550879,0.00016505735743170752
facebook,Facebook,cmaes,13,13,0,12,3,0.0,0.016169272668406117,0.053726169844020795,0.0
facebook,Facebook,cmaes,14,29,0,28,3,0.0,0.009775379703067504,0.057687546422381775,8.252867871585376e-05
facebook,Facebook,cmaes,15,14,0,13,3,0.0,0.018940331765288438,0.07056202030205497,0.00016505735743170752
facebook,Facebook,cmaes,16,11,0,10,3,0.0,0.02000945328501654,0.07823718742262936,8.252867871585376e-05
facebook,Facebook,cmaes,17,12,0,11,3,0.0,0.019043492613683256,0.06709581579598911,0.00016505735743170752
facebook,Facebook,cmaes,18,17,0,16,3,0.0,0.0132822626450927,0.08343649418172815,0.00016505735743170752
facebook,Facebook,cmaes,19,11,0,10,3,0.0,0.019694343784465104,0.06164892300074276,0.0004126433935792688
facebook,Facebook,cmaes,20,12,0,11,3,0.0,0.018919699595609473,0.0703144342659074,0.00033011471486341505
facebook,Facebook,cmaes,21,26,0,25,3,0.0,0.01215076085093416,0.09408269373607328,0.0
facebook,Facebook,cmaes,22,11,0,10,3,0.0,0.018794030925746698,0.07551374102500619,0.0008252867871585376
facebook,Facebook,cmaes,23,15,0,14,3,0.0,0.01492118511182636,0.06858133201287447,0.00016505735743170752
facebook,Facebook,cmaes,24,12,0,11,3,0.0,0.018507056202030206,0.08368408021787571,8.252867871585376e-05
facebook,Facebook,cmaes,25,21,0,20,3,0.0,0.015821926690953676,0.09012131715771231,0.0
facebook,Facebook,cmaes,26,14,0,13,3,0.0,0.015597920277296359,0.07427581084426839,0.0002475860361475613
facebook,Facebook,cmaes,27,12,0,11,3,0.0,0.018135677147808865,0.06759098786828423,0.0004126433935792688
facebook,Facebook,cmaes,28,12,0,11,3,0.0,0.01840389535363539,0.0638771973260708,0.0002475860361475613
facebook,Facebook,cmaes,29,10,0,9,3,0.0,0.022480812082198563,0.06362961128992325,0.0005777007510109763
facebook,Facebook,cmaes,30,13,0,12,3,0.0,0.01786428476203173,0.07774201535033425,0.0009078154658743913
facebook,Facebook,cmaes,31,16,0,15,3,0.0,0.013323223570190642,0.06412478336221837,0.0
facebook,Facebook,cmaes,32,13,0,12,3,0.0,0.017654788885291484,0.06090616489230007,0.00016505735743170752
facebook,Facebook,cmaes,33,12,0,11,3,0.0,0.018940331765288435,0.08096063382025254,8.252867871585376e-05
facebook,Facebook,cmaes,34,13,0,12,3,0.0,0.01748338316795856,0.05248823966328299,0.0008252867871585376
facebook,Facebook,cmaes,35,23,0,22,3,0.0,0.013122059915820748,0.06932409012131716,0.001733102253032929
facebook,Facebook,cmaes,36,11,0,10,3,0.0,0.01962682032006122,0.055211686060906165,0.0010728728233060987
facebook,Facebook,cmaes,37,31,0,30,4,0.0,0.00940826937360733,0.07105719237435008,0.0004332755632582322
facebook,Facebook,cmaes,38,19,0,18,3,0.0,0.016053999817568186,0.06561029957910373,0.0013204588594536602
facebook,Facebook,cmaes,39,13,0,12,3,0.0,0.017045346334774412,0.06882891804902204,0.0007427581084426838
facebook,Facebook,cmaes,40,13,0,12,3,0.0,0.0190260346239549,0.08294132210943303,0.00016505735743170752
facebook,Facebook,cmaes,41,17,0,16,3,0.0,0.01336964595196831,0.05149789551869274,0.0009078154658743913
facebook,Facebook,cmaes,42,31,0,30,4,0.0,0.008346045412071018,0.0581827184946769,0.0002475860361475613
facebook,Facebook,cmaes,43,17,0,16,3,0.0002475860361475613,0.019501041317740265,0.07625649913344887,0.00033011471486341505
facebook,Facebook,cmaes,44,22,0,21,3,0.0,0.013549708523711991,0.0703144342659074,8.252867871585376e-05
facebook,Facebook,cmaes,45,11,0,10,3,0.0002475860361475613,0.020189515856760223,0.07155236444664521,0.0007427581084426838
facebook,Facebook,cmaes,46,14,0,13,3,0.0,0.015933929897782334,0.06313443921762812,0.0002475860361475613
facebook,Facebook,cmaes,47,19,0,18,3,0.0,0.016053999817568183,0.08913097301312206,0.0
facebook,Facebook,cmaes,48,27,0,26,3,0.0,0.011819940762748386,0.04803169101262689,0.0
facebook,Facebook,cmaes,49,21,0,20,3,0.0,0.014289251229087821,0.06709581579598911,0.00016505735743170752
facebook,Facebook,cmaes,50,12,0,11,3,0.0,0.018940331765288438,0.06263926714533301,0.0004951720722951226
facebook,Facebook,cmaes,51,11,0,10,3,0.0,0.01910914042629814,0.05347858380787324,0.0005777007510109764
facebook,Facebook,cmaes,52,10,0,9,3,0.0,0.021242881901460755,0.0638771973260708,0.0014855162168853676
facebook,Facebook,cmaes,53,12,0,11,3,0.0,0.018362631014277462,0.06263926714533301,8.252867871585376e-05
facebook,Facebook,cmaes,54,11,0,10,3,0.0,0.022102680681536833,0.08467442436246596,0.00016505735743170752
facebook,Facebook,cmaes,55,14,0,13,3,0.0,0.014359990096558556,0.059915820747709826,0.00016505735743170752
facebook,Facebook,cmaes,56,19,0,18,3,0.0,0.015441550149203164,0.0581827184946769,0.0002475860361475613
facebook,Facebook,cmaes,57,27,0,26,3,0.0,0.011673223111697982,0.06882891804902204,0.0
facebook,Facebook,cmaes,58,27,0,26,3,0.0,0.012205074596755707,0.07105719237435008,0.0
facebook,Facebook,cmaes,59,11,0,10,3,0.0,0.018703999639874857,0.06932409012131716,0.0004126433935792688
facebook,Facebook,cmaes,60,14,0,13,3,0.0,0.018993385915891486,0.06684822975984155,0.0014855162168853676
facebook,Facebook,cmaes,61,17,0,16,3,0.0,0.016675647728762216,0.06313443921762812,0.0009078154658743913
facebook,Facebook,cmaes,62,12,0,11,3,0.0,0.020116365436989355,0.05966823471156227,0.0002475860361475613
facebook,Facebook,cmaes,63,11,0,10,3,0.0,0.020167008035292262,0.06412478336221837,0.0004951720722951226
facebook,Facebook,cmaes,64,25,0,24,3,0.0,0.01216142609556821,0.07699925724189156,0.0
facebook,Facebook,cmaes,65,11,0,10,3,0.0,0.020729703571991265,0.08195097796484278,0.0004951720722951226
facebook,Facebook,cmaes,66,12,0,11,3,0.0,0.020157629776347278,0.07501856895271107,0.0007427581084426838
facebook,Facebook,cmaes,67,13,0,12,3,0.0,0.017730969204106117,0.07427581084426839,8.252867871585376e-05
facebook,Facebook,cmaes,68,10,0,9,3,0.0,0.022059915820747712,0.08591235454320377,0.0005777007510109764
facebook,Facebook,cmaes,69,13,0,12,3,0.0,0.01689298569714514,0.06882891804902204,0.0004951720722951226
facebook,Facebook,cmaes,70,13,0,12,3,0.0,0.019006989544251243,0.06907650408516959,0.0008252867871585376
facebook,Facebook,cmaes,71,12,0,11,3,0.0,0.019456136007262523,0.06313443921762812,0.0002475860361475613
facebook,Facebook,cmaes,72,22,0,21,3,0.0,0.014393751828760492,0.07006684822975984,0.0004126433935792688
facebook,Facebook,cmaes,73,13,0,12,3,0.0,0.016055002190184162,0.05966823471156227,0.00016505735743170752
facebook,Facebook,cmaes,74,19,0,18,3,0.0,0.015623981965311892,0.05199306759098787,0.0002475860361475613
facebook,Facebook,cmaes,75,14,0,13,3,0.0,0.01630530895200368,0.07254270859123546,0.0
facebook,Facebook,cmaes,76,16,0,15,3,0.0,0.014127878187670214,0.07303788066353058,0.00016505735743170752
facebook,Facebook,cmaes,77,12,0,11,3,0.0,0.017743665923908556,0.0703144342659074,0.0004951720722951226
facebook,Facebook,cmaes,78,18,0,17,3,0.0,0.016588264421886604,0.07997028967566229,0.005281835437814641
facebook,Facebook,cmaes,79,26,0,25,3,0.0,0.01227455386900794,0.06734340183213666,8.252867871585376e-05
facebook,Facebook,cmaes,80,10,0,9,3,0.0,0.021688536766526368,0.08715028472394157,0.00033011471486341505
facebook,Facebook,cmaes,81,11,0,10,3,0.0,0.02000945328501654,0.06561029957910373,8.252867871585376e-05
facebook,Facebook,cmaes,82,13,0,12,3,0.0,0.015578875197592702,0.061401336964595196,0.0
facebook,Facebook,cmaes,83,14,0,13,3,0.0,0.014731369150779898,0.055954444169348846,0.00016505735743170752
facebook,Facebook,cmaes,84,12,0,11,3,0.0,0.01792935545101923,0.05248823966328299,0.00016505735743170752
facebook,Facebook,cmaes,85,10,0,9,3,0.0002475860361475613,0.021738053973755878,0.05298341173557811,0.002393331682759759
facebook,Facebook,cmaes,86,11,0,10,3,0.0,0.01933421864097774,0.05545927209705372,0.0004126433935792688
facebook,Facebook,cmaes,87,10,0,9,3,0.0,0.022678880911116615,0.06610547165139886,0.0017331022530329288
facebook,Facebook,cmaes,88,13,0,12,3,0.0,0.01639781362485002,0.057687546422381775,0.00016505735743170752
facebook,Facebook,cmaes,89,25,0,24,3,0.0,0.012418915573161673,0.06115375092844764,0.00033011471486341505
facebook,Facebook,cmaes,90,11,0,10,3,0.0,0.018456413603727295,0.055211686060906165,0.0008252867871585376
facebook,Facebook,cmaes,91,17,0,16,3,0.0,0.01352984868124026,0.07105719237435008,8.252867871585376e-05
facebook,Facebook,cmaes,92,12,0,11,3,0.0,0.019332342989188744,0.07501856895271107,0.00016505735743170752
facebook,Facebook,cmaes,93,11,0,10,3,0.0,0.020932273965202912,0.08962614508541718,0.00016505735743170752
facebook,Facebook,cmaes,94,24,0,23,3,0.0,0.012368985722538584,0.07427581084426839,0.0007427581084426838
facebook,Facebook,cmaes,95,15,0,14,3,0.0,0.017496079887760994,0.07551374102500619,8.252867871585376e-05
facebook,Facebook,cmaes,96,12,0,11,3,0.0,0.01770240158455063,0.06313443921762812,0.00033011471486341505
facebook,Facebook,cmaes,97,13,0,12,3,0.0,0.01681680537833051,0.04926962119336469,0.0002475860361475613
facebook,Facebook,cmaes,98,22,0,21,3,0.0,0.01374102500618965,0.0888833869769745,0.0002475860361475613
facebook,Facebook,cmaes,99,12,0,11,3,0.0,0.018940331765288438,0.06016340678385739,0.0002475860361475613
facebook,Facebook,ga,0,21,0,20,3,0.0,0.01450146783150002,0.055954444169348846,8.252867871585376e-05
facebook,Facebook,ga,1,14,0,13,3,0.0,0.015668659144767092,0.08071304778410497,8.252867871585376e-05
facebook,Facebook,ga,2,14,0,13,3,0.0,0.015580235560428677,0.07625649913344887,0.00016505735743170752
facebook,Facebook,ga,3,10,0,9,3,0.0,0.02314929437979698,0.08343649418172815,0.00016505735743170752
facebook,Facebook,ga,4,13,0,12,3,0.0,0.016150227588702458,0.055954444169348846,0.0008252867871585376
facebook,Facebook,ga,5,16,0,15,3,0.0,0.014437360732854667,0.07402822480812082,0.0
facebook,Facebook,ga,6,16,0,15,3,0.0,0.014886110423372121,0.10076751671205744,0.0
facebook,Facebook,ga,7,12,0,11,3,0.0,0.01960056119501527,0.08021787571180986,0.00016505735743170752
facebook,Facebook,ga,8,12,0,11,3,0.0,0.016918379136750022,0.050507551374102504,0.00016505735743170752
facebook,Facebook,ga,9,23,0,22,3,0.0,0.01354187971624487,0.06858133201287447,0.00016505735743170752
facebook,Facebook,ga,10,12,0,11,3,0.0,0.01813567714780886,0.06783857390443179,0.00033011471486341505
facebook,Facebook,ga,11,13,0,12,3,0.0,0.017997600319957337,0.07179995048279277,0.00016505735743170752
facebook,Facebook,ga,12,30,0,29,3,0.0,0.0107782454402905,0.0722951225550879,0.0010728728233060987
facebook,Facebook,ga,13,18,0,17,3,0.0,0.012007922753156722,0.053726169844020795,0.00033011471486341505
facebook,Facebook,ga,14,13,0,12,3,0.0,0.0159026415525549,0.057687546422381775,0.0
facebook,Facebook,ga,15,20,0,19,3,0.0,0.014298093587521663,0.07056202030205497,0.0002475860361475613
facebook,Facebook,ga,16,11,0,10,3,0.0,0.019964437642080623,0.07823718742262936,0.0004126433935792688
facebook,Facebook,ga,17,11,0,10,3,0.0,0.020707195750523308,0.06709581579598911,0.0002475860361475613
facebook,Facebook,ga,18,12,0,11,3,0.0,0.01790872328134027,0.08343649418172815,0.00033011471486341505
facebook,Facebook,ga,19,11,0,10,3,0.0,0.019469265569785503,0.06164892300074276,0.0004126433935792688
facebook,Facebook,ga,20,12,0,11,3,0.0,0.018981596104646364,0.0703144342659074,0.0004126433935792688
facebook,Facebook,ga,21,18,0,17,3,0.0,0.016877114797392092,0.09408269373607328,0.0
facebook,Facebook,ga,22,21,0,20,3,0.0,0.012296773128662212,0.07551374102500619,0.00016505735743170752
facebook,Facebook,ga,23,14,0,13,3,0.0,0.016128461783326848,0.06858133201287447,0.0
facebook,Facebook,ga,24,23,0,22,3,0.0,0.012896003100207762,0.0856647685070562,0.0004126433935792688
facebook,Facebook,ga,25,21,0,20,3,0.0002475860361475613,0.016104882160836605,0.09012131715771231,8.252867871585376e-05
facebook,Facebook,ga,26,12,0,11,3,0.0,0.01823883799620368,0.07427581084426839,0.0002475860361475613
facebook,Facebook,ga,27,11,0,10,3,0.0,0.01960431249859326,0.06734340183213666,0.0011554015020219528
facebook,Facebook,ga,28,11,0,10,3,0.0,0.020099484570888386,0.0638771973260708,0.0007427581084426838
facebook,Facebook,ga,29,13,0,12,3,0.0,0.017464338088254903,0.06041099282000495,0.0
facebook,Facebook,ga,30,16,0,15,3,0.0,0.016975117603367174,0.07774201535033425,0.0007427581084426838
facebook,Facebook,ga,31,13,0,12,3,0.0,0.016473993943664653,0.06412478336221837,0.0002475860361475613
facebook,Facebook,ga,32,22,0,21,3,0.0,0.013583470255913931,0.06090616489230007,0.0004951720722951226
facebook,Facebook,ga,33,16,0,15,3,0.0,0.015675290913592474,0.08096063382025254,0.0004951720722951226
facebook,Facebook,ga,34,11,0,10,3,0.0,0.01996443764208062,0.05248823966328299,0.0004126433935792688
facebook,Facebook,ga,35,19,0,18,3,0.0,0.014920316388892506,0.06660064372369398,0.0006602294297268301
facebook,Facebook,ga,36,13,0,12,3,0.0,0.01651208410307197,0.055211686060906165,8.252867871585376e-05
facebook,Facebook,ga,37,14,0,13,3,0.0,0.016393732536342093,0.07105719237435008,0.0
facebook,Facebook,ga,38,12,0,11,3,0.0,0.018445159692993315,0.07006684822975984,8.252867871585376e-05
facebook,Facebook,ga,39,12,0,11,3,0.0,0.018527688371709167,0.06882891804902204,0.0004126433935792688
facebook,Facebook,ga,40,12,0,11,3,0.0,0.020611537509284475,0.08294132210943303,0.0002475860361475613
facebook,Facebook,ga,41,23,0,22,3,0.0002475860361475613,0.011894894345350224,0.05149789551869274,0.00016505735743170752
facebook,Facebook,ga,42,14,0,13,3,0.0,0.015368018958016481,0.0581827184946769,0.0004126433935792688
facebook,Facebook,ga,43,11,0,10,3,0.0,0.020527133178779626,0.07576132706115375,0.0005777007510109764
facebook,Facebook,ga,44,15,0,14,3,0.0,0.014772633490137821,0.0703144342659074,0.0
facebook,Facebook,ga,45,14,0,13,3,0.0,0.015774767445973188,0.07155236444664521,0.00016505735743170752
facebook,Facebook,ga,46,21,0,20,3,0.0,0.01366439123309636,0.06016340678385739,0.0004126433935792688
facebook,Facebook,ga,47,26,0,25,3,0.0,0.012579275144266478,0.0888833869769745,0.0
facebook,Facebook,ga,48,26,0,25,3,0.0,0.012265031329156111,0.04803169101262689,0.0
facebook,Facebook,ga,49,23,0,22,3,0.0,0.013315822900631885,0.06808615994057936,0.0
facebook,Facebook,ga,50,12,0,11,3,0.0,0.018630849220103985,0.06090616489230007,0.00033011471486341505
facebook,Facebook,ga,51,13,0,12,3,0.0,0.01639781362485002,0.05347858380787324,0.00016505735743170752
facebook,Facebook,ga,52,11,0,10,3,0.0,0.01922167953363794,0.06412478336221837,0.0002475860361475613
facebook,Facebook,ga,53,12,0,11,3,0.0,0.018383263183956423,0.06437236939836594,0.00033011471486341505
facebook,Facebook,ga,54,11,0,10,3,0.0,0.022012649395665,0.08467442436246596,0.00016505735743170752
facebook,Facebook,ga,55,13,0,12,3,0.0,0.015769325994629286,0.059915820747709826,0.00016505735743170752
facebook,Facebook,ga,56,27,0,26,3,0.0,0.011251409864928064,0.0581827184946769,0.0
facebook,Facebook,ga,57,27,0,26,3,0.0,0.011792431203176437,0.06882891804902204,0.0
facebook,Facebook,ga,58,22,0,21,3,0.0,0.014731369150779898,0.07105719237435008,0.0
facebook,Facebook,ga,59,13,0,12,3,0.0,0.015940731711962215,0.06932409012131716,0.0
facebook,Facebook,ga,60,14,0,13,3,0.0,0.01909949421709758,0.06660064372369398,8.252867871585376e-05
facebook,Facebook,ga,61,16,0,15,3,0.0,0.01728460014855162,0.06313443921762812,0.002063216967896344
facebook,Facebook,ga,62,11,0,10,3,0.0,0.022215219788876635,0.05966823471156227,0.0008252867871585376
facebook,Facebook,ga,63,19,0,18,3,0.0002475860361475613,0.011832006359051874,0.06412478336221837,0.0002475860361475613
facebook,Facebook,ga,64,35,0,34,4,0.0,0.009174831110953914,0.07699925724189156,0.00018568952711067098
facebook,Facebook,ga,65,11,0,10,3,0.0,0.020549641000247584,0.08170339192869522,0.0002475860361475613
facebook,Facebook,ga,66,12,0,11,3,0.0,0.01986877940084179,0.07576132706115375,0.0004126433935792688
facebook,Facebook,ga,67,11,0,10,3,0.0002475860361475613,0.021089828715478626,0.07402822480812082,8.252867871585376e-05
facebook,Facebook,ga,68,11,0,10,3,0.0,0.020076976749420425,0.08591235454320377,8.252867871585376e-05
facebook,Facebook,ga,69,13,0,12,3,0.0,0.017388157769440266,0.06882891804902204,0.00016505735743170752
facebook,Facebook,ga,70,15,0,14,3,0.0002475860361475613,0.018552446975323923,0.06882891804902204,0.0008252867871585376
facebook,Facebook,ga,71,30,0,29,3,0.0,0.010662705290088306,0.06932409012131716,0.0006602294297268301
facebook,Facebook,ga,72,24,0,23,3,0.0,0.013462490715523643,0.07006684822975984,8.252867871585376e-05
facebook,Facebook,ga,73,12,0,11,3,0.0002475860361475613,0.017310390360650327,0.05966823471156227,0.00016505735743170752
facebook,Facebook,ga,74,27,0,26,3,0.0,0.011049673094733755,0.05199306759098787,0.0
facebook,Facebook,ga,75,15,0,14,3,0.0,0.015152265412230751,0.07254270859123546,8.252867871585376e-05
facebook,Facebook,ga,76,14,0,13,3,0.0,0.014483783114632333,0.07056202030205497,8.252867871585376e-05
facebook,Facebook,ga,77,12,0,11,3,0.0,0.01805314846909301,0.06981926219361229,0.0004951720722951226
facebook,Facebook,ga,78,18,0,17,3,0.0,0.01713845561332563,0.07997028967566229,0.00016505735743170752
facebook,Facebook,ga,79,19,0,18,3,0.0,0.01652311020184777,0.06734340183213666,0.00016505735743170752
facebook,Facebook,ga,80,18,0,17,3,0.0,0.014318725757200628,0.08269373607328546,0.0
facebook,Facebook,ga,81,15,0,14,3,0.0,0.01473962201865148,0.06486754147066105,0.0
facebook,Facebook,ga,82,12,0,11,3,0.0,0.017145333003218615,0.061401336964595196,0.0004126433935792688
facebook,Facebook,ga,83,13,0,12,3,0.0,0.015445559639667091,0.055954444169348846,0.0
facebook,Facebook,ga,84,12,0,11,3,0.0,0.01794998762069819,0.05248823966328299,8.252867871585376e-05
facebook,Facebook,ga,85,14,0,13,3,0.0,0.015933929897782334,0.05397375588016836,8.252867871585376e-05
facebook,Facebook,ga,86,14,0,13,3,0.0,0.015155802355604283,0.05545927209705372,8.252867871585376e-05
facebook,Facebook,ga,87,12,0,11,3,0.0,0.019146653462078073,0.06610547165139886,0.00016505735743170752
facebook,Facebook,ga,88,20,0,19,3,0.0,0.015362713542956177,0.058925476603119586,0.0010728728233060987
facebook,Facebook,ga,89,13,0,12,3,0.0,0.0163597234654427,0.06115375092844764,0.0004126433935792688
facebook,Facebook,ga,90,22,0,21,3,0.0,0.012176731414166425,0.05545927209705372,0.00033011471486341505
facebook,Facebook,ga,91,23,0,22,3,0.0,0.014273873214420271,0.07105719237435008,8.252867871585376e-05
facebook,Facebook,ga,92,12,0,11,3,0.0,0.019187917801435996,0.07501856895271107,8.252867871585376e-05
facebook,Facebook,ga,93,11,0,10,3,0.0,0.020774719214927188,0.08962614508541718,8.252867871585376e-05
facebook,Facebook,ga,94,23,0,22,3,0.0002475860361475613,0.013671055039452295,0.07427581084426839,0.00016505735743170752
facebook,Facebook,ga,95,12,0,11,3,0.0,0.021766939011306427,0.07551374102500619,0.0005777007510109763
facebook,Facebook,ga,96,12,0,11,3,0.0,0.017970619790377153,0.06313443921762812,8.252867871585376e-05
facebook,Facebook,ga,97,12,0,11,3,0.0,0.017846826772303374,0.05001237930180738,0.0008252867871585376
facebook,Facebook,ga,98,12,0,11,3,0.0,0.018857803086572585,0.0888833869769745,0.00016505735743170752
facebook,Facebook,ga,99,13,0,12,3,0.0,0.01809282571847563,0.06016340678385739,0.00033011471486341505
wiki-vote,Wiki-vote,random,0,10,0,9,3,0.0,0.00798313422347154,0.030498945888966972,0.0003747950339658
wiki-vote,Wiki-vote,random,1,15,0,14,3,0.0,0.005987350667603654,0.030780042164441322,4.6849379245725e-05
wiki-vote,Wiki-vote,random,2,14,0,13,3,0.0,0.005411103302881236,0.023049894588896697,4.6849379245725e-05
wiki-vote,Wiki-vote,random,3,13,0,12,3,0.0,0.006735499216173847,0.03288826423049895,4.6849379245725e-05
wiki-vote,Wiki-vote,random,4,13,0,12,3,0.0,0.007654467809070762,0.036542515811665496,9.369875849145e-05
wiki-vote,Wiki-vote,random,5,14,0,13,3,0.0,0.006224274671217749,0.028952916373858047,0.0
wiki-vote,Wiki-vote,random,6,14,0,13,3,0.0,0.0065856841682562,0.03302881236823612,0.00023424689622862497
wiki-vote,Wiki-vote,random,7,15,0,14,3,0.0,0.005884282033263059,0.02881236823612087,0.0
wiki-vote,Wiki-vote,random,8,12,0,11,3,0.0,0.006266104474115718,0.026844694307800423,0.000140548137737175
wiki-vote,Wiki-vote,random,9,16,0,15,3,0.0,0.005551651440618412,0.0354181307097681,0.0
wiki-vote,Wiki-vote,random,10,13,0,12,3,0.0,0.00590302178496135,0.022909346451159524,4.6849379245725e-05
wiki-vote,Wiki-vote,random,11,14,0,13,3,0.0,0.0054512599136632865,0.025017568517217148,0.0
wiki-vote,Wiki-vote,random,12,12,0,11,3,0.0,0.006359803232607167,0.029515108924806747,0.0
wiki-vote,Wiki-vote,random,13,16,0,15,3,0.0,0.004945537596626845,0.026985242445537596,0.0
wiki-vote,Wiki-vote,random,14,13,0,12,3,0.0,0.006432780150278392,0.030920590302178495,4.6849379245725e-05
wiki-vote,Wiki-vote,random,15,12,0,11,3,0.000140548137737175,0.007952682126961817,0.03668306394940267,0.00023424689622862497
wiki-vote,Wiki-vote,random,16,19,0,18,3,0.0,0.0061249398971779416,0.027406886858749122,0.00028109627547435
wiki-vote,Wiki-vote,random,17,13,0,12,3,0.000140548137737175,0.006984161306016542,0.03288826423049895,9.369875849145e-05
wiki-vote,Wiki-vote,random,18,14,0,13,3,0.000140548137737175,0.006214235518522236,0.027687983134223472,9.369875849145e-05
wiki-vote,Wiki-vote,random,19,15,0,14,3,0.0,0.005837432654017334,0.02909346451159522,0.0
