dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,node_level,cluster_level,attachment_edges_m,target_avg_degree,triad_probability,requested_seed,actual_seed,config_path,graph_path,comm_path,num_nodes,num_edges,avg_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree,comm_mean,comm_min,comm_q10,comm_q25,comm_median,comm_q75,comm_q90,comm_max,comm_count_zero,comm_count_one
powerlaw_node_count,pnc_n2000_deg40_high_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,677.4871794871794,0.33874358974358976,13355.820512820514,6.677910256410257,2140.4615384615386,1.0702307692307693,n2000,deg40_high,20,40,1.0,20265825,20265825,v2/test_2/network/network-pnc_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.6448836393199993,0.0,1.2650395449991457e-127,8.92781015430652e-87,1.0,1.0,1.0,1.0,9,1113
powerlaw_node_count,pnc_n2000_deg40_high_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,99.63,0.049815,2639.27,1.3196350000000001,2283.39,1.141695,n2000,deg40_high,20,40,1.0,20265825,20265825,v2/test_2/network/network-pnc_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.6448836393199993,0.0,1.2650395449991457e-127,8.92781015430652e-87,1.0,1.0,1.0,1.0,9,1113
powerlaw_node_count,pnc_n2000_deg40_high_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,1756.77,0.878385,36424.47,18.212235,15986.84,7.99342,n2000,deg40_high,20,40,1.0,20265825,20265825,v2/test_2/network/network-pnc_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.6448836393199993,0.0,1.2650395449991457e-127,8.92781015430652e-87,1.0,1.0,1.0,1.0,9,1113
powerlaw_node_count,pnc_n2000_deg40_high_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,3208.84,1.6044200000000002,77071.56,38.53578,29603.74,14.801870000000001,n2000,deg40_high,20,40,1.0,20265825,20265825,v2/test_2/network/network-pnc_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.6448836393199993,0.0,1.2650395449991457e-127,8.92781015430652e-87,1.0,1.0,1.0,1.0,9,1113
powerlaw_node_count,pnc_n2000_deg40_high_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,676.5384615384615,0.33826923076923077,13385.096153846154,6.692548076923077,2222.0576923076924,1.1110288461538462,n2000,deg40_high,20,40,1.0,20265825,20265825,v2/test_2/network/network-pnc_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.6448836393199993,0.0,1.2650395449991457e-127,8.92781015430652e-87,1.0,1.0,1.0,1.0,9,1113
powerlaw_node_count,pnc_n2000_deg40_high_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,56.1,0.028050000000000002,1843.55,0.921775,1679.0,0.8395,n2000,deg40_high,20,40,1.0,20265825,20265825,v2/test_2/network/network-pnc_n2000_deg40_high_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_high_seed3/comm.csv,2000,39578,39.578,0.3082201445186221,0.16302080616973208,1.0,623,0.6448836393199993,0.0,1.2650395449991457e-127,8.92781015430652e-87,1.0,1.0,1.0,1.0,9,1113
powerlaw_node_count,pnc_n2000_deg40_low_seed1,balance,"Balance (0.8, 0.8)",0,misinformation,1585.09,0.7925449999999999,32348.01,16.174005,15746.95,7.873475000000001,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,balance,"Balance (0.8, 0.8)",1,corrective,3553.55,1.7767750000000002,84781.68,42.39084,35252.18,17.62609,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,balance,"Balance (0.8, 0.8)",2,observational,657.1860465116279,0.32859302325581397,12864.627906976744,6.432313953488372,2430.813953488372,1.2154069767441862,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,balance,"Balance (0.8, 0.8)",3,behavior-guiding,250.85,0.125425,6752.83,3.376415,5814.34,2.9071700000000003,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,1588.07,0.7940349999999999,32422.76,16.21138,15784.94,7.89247,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,2716.36,1.3581800000000002,65533.02,32.76651,29598.71,14.799355,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,certainty_high,"Certainty high (0.9, 0.5)",2,observational,678.7954545454545,0.33939772727272727,13394.727272727272,6.697363636363636,2143.818181818182,1.071909090909091,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,350.69,0.175345,8685.49,4.342745,7184.66,3.59233,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,1591.95,0.795975,32477.98,16.23899,15808.1,7.904050000000001,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,3650.82,1.8254100000000002,87518.52,43.759260000000005,36274.02,18.13701,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,653.547619047619,0.3267738095238095,12774.666666666666,6.387333333333333,2336.214285714286,1.168107142857143,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed1,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,219.38,0.10969,6171.11,3.085555,5398.15,2.6990749999999997,n2000,deg40_low,20,40,0.0,20263725,20263725,v2/test_2/network/network-pnc_n2000_deg40_low_seed1.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed1/comm.csv,2000,39600,39.6,0.05972764688336392,0.05715163224963424,1.0,374,0.5253429318348877,1.840063223294596e-22,0.030454554403874633,0.3236590880953958,0.5218366908421104,0.7380806763707008,0.9996382280806932,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,balance,"Balance (0.8, 0.8)",0,misinformation,1619.11,0.8095549999999999,33059.28,16.52964,16204.36,8.10218,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,balance,"Balance (0.8, 0.8)",1,corrective,3337.42,1.6687100000000001,79063.5,39.53175,33661.68,16.830840000000002,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,balance,"Balance (0.8, 0.8)",2,observational,654.45,0.32722500000000004,12802.9,6.40145,2243.975,1.1219875,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,balance,"Balance (0.8, 0.8)",3,behavior-guiding,243.6,0.1218,6606.83,3.303415,5695.2,2.8476,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,1619.38,0.80969,33038.78,16.51939,16216.69,8.108345,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,2515.23,1.257615,60901.84,30.45092,28096.66,14.04833,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,670.6666666666666,0.3353333333333333,13342.948717948719,6.6714743589743595,2041.6153846153845,1.0208076923076923,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,336.42,0.16821,8401.16,4.20058,6974.05,3.487025,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,1621.52,0.81076,33023.78,16.51189,16187.64,8.09382,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,4056.37,2.028185,96172.93,48.086465,38685.87,19.342935,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,645.0,0.3225,12663.106382978724,6.331553191489362,2119.446808510638,1.0597234042553192,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,212.32,0.10616,6009.42,3.00471,5254.42,2.6272100000000003,n2000,deg40_low,20,40,0.0,20264725,20264725,v2/test_2/network/network-pnc_n2000_deg40_low_seed2.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed2/comm.csv,2000,39600,39.6,0.05962863122453485,0.056022166163639885,1.0,360,0.5267359305723817,1.939700233561947e-25,0.029600857867002516,0.32570608422197384,0.5300556865210226,0.729106079111518,0.9992401819720417,1.0,0,14
powerlaw_node_count,pnc_n2000_deg40_low_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,1543.34,0.77167,31358.47,15.679235,15651.89,7.825945,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,balance,"Balance (0.8, 0.8)",1,corrective,3796.12,1.89806,89969.69,44.984845,37688.13,18.844065,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,balance,"Balance (0.8, 0.8)",2,observational,656.2708333333334,0.3281354166666667,12962.229166666666,6.4811145833333335,2337.3125,1.16865625,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,260.17,0.130085,6989.3,3.49465,5967.1,2.98355,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,1547.59,0.773795,31460.14,15.73007,15691.67,7.845835,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,2986.77,1.493385,71449.93,35.724965,31937.54,15.968770000000001,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,686.5918367346939,0.3432959183673469,13586.42857142857,6.793214285714286,2294.204081632653,1.1471020408163266,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,362.57,0.181285,8968.65,4.484325,7351.73,3.675865,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,1546.48,0.77324,31373.3,15.68665,15658.5,7.82925,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
powerlaw_node_count,pnc_n2000_deg40_low_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,4032.4,2.0162,96719.16,48.35958,38985.94,19.492970000000003,n2000,deg40_low,20,40,0.0,20265725,20265725,v2/test_2/network/network-pnc_n2000_deg40_low_seed3.toml,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/edgelist.txt,v2/test_2/network/powerlaw_node_count/pnc_n2000_deg40_low_seed3/comm.csv,2000,39600,39.6,0.05631850586828299,0.054971192396697365,1.0,334,0.5111553777696279,1.4363107091110718e-22,0.016965796315245436,0.3100258110769605,0.5046296354358533,0.7158334005788757,0.9997591032082027,1.0,0,12
