dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,degree_level,attachment_edges_m,target_avg_degree,triad_probability,requested_seed,actual_seed,config_path,graph_path,num_nodes,num_edges,avg_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree
powerlaw_degree,pld_deg30_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,837.82,0.8378200000000001,14585.21,14.58521,7619.85,7.6198500000000005,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,321.5652173913044,0.3215652173913044,4744.869565217391,4.744869565217392,1064.8260869565217,1.0648260869565218,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed1,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,134.37,0.13437000000000002,2671.87,2.6718699999999997,2194.62,2.19462,deg30,15,30,0.0,20261669,20261669,v2/test_2/network/network-pld_deg30_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed1/edgelist.txt,1000,14775,29.55,0.07905321322827692,0.07398341775375647,1.0,197
powerlaw_degree,pld_deg30_seed2,balance,"Balance (0.8, 0.8)",0,misinformation,615.3,0.6153,9467.55,9.46755,4110.62,4.11062,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,balance,"Balance (0.8, 0.8)",1,corrective,704.53,0.70453,12048.81,12.04881,6602.08,6.60208,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,balance,"Balance (0.8, 0.8)",2,observational,325.7,0.3257,4826.35,4.826350000000001,1143.25,1.14325,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,balance,"Balance (0.8, 0.8)",3,behavior-guiding,149.7,0.1497,2892.82,2.8928200000000004,2347.65,2.3476500000000002,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,616.14,0.61614,9506.61,9.50661,4116.64,4.11664,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,703.26,0.70326,12067.39,12.06739,6514.12,6.51412,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,337.55882352941177,0.3375588235294118,5001.705882352941,5.001705882352941,1048.0882352941176,1.0480882352941177,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,209.9,0.2099,3752.74,3.7527399999999997,2891.75,2.89175,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,615.84,0.61584,9484.75,9.48475,4106.66,4.10666,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,868.71,0.8687100000000001,15045.09,15.04509,7638.38,7.638380000000001,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,311.74074074074076,0.31174074074074076,4591.222222222223,4.591222222222223,1015.5185185185185,1.0155185185185185,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,133.01,0.13301,2653.78,2.6537800000000002,2187.11,2.18711,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,593.76,0.59376,9109.46,9.109459999999999,3977.99,3.9779899999999997,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",1,corrective,700.51,0.70051,11960.9,11.9609,6581.37,6.58137,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",2,observational,320.8181818181818,0.32081818181818184,4737.909090909091,4.737909090909091,1043.4545454545455,1.0434545454545454,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,152.17,0.15217,2924.44,2.92444,2375.78,2.3757800000000002,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,594.9,0.5949,9158.73,9.15873,3984.96,3.98496,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
