seed_state,network,variant,strategy,metric,current,original,diff,abs_diff
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_corrective,23.359841544936863,3.455209210200545,19.90463233473632,19.90463233473632
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_observational,0.8528204175951143,0.4016048445687335,0.45121557302638077,0.45121557302638077
3,fbdeg_rewire_0p1,rewire_0p1,balance,mean_total_fst_viewed_ratio_behavior_guiding,1.5452933894528347,2.1724981431047286,-0.6272047536518939,0.6272047536518939
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,peak_mean_selfish_ratio,0.106954691755385,0.06749442931418669,0.03946026244119831,0.03946026244119831
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_misinformation,0.6718494676900223,0.34984154493686553,0.32200792275315676,0.32200792275315676
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_corrective,2.6331542461005197,0.3357811339440456,2.297373112156474,2.297373112156474
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_observational,0.2745016393196636,0.10824925724189156,0.16625238207777204,0.16625238207777204
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_shared_ratio_behavior_guiding,0.06646447140381283,0.230963109680614,-0.16449863827680117,0.16449863827680117
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_fst_viewed_ratio_misinformation,6.502069819262194,2.2053948997276556,4.296674919534539,4.296674919534539
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_fst_viewed_ratio_corrective,24.189319138400595,3.474805644961624,20.71451349343897,20.71451349343897
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_fst_viewed_ratio_observational,0.934562260385484,0.3130454629858876,0.6215167973995963,0.6215167973995963
3,fbdeg_rewire_0p1,rewire_0p1,effective_high,mean_total_fst_viewed_ratio_behavior_guiding,1.4589923248328793,2.1446298588759594,-0.68563753404308,0.68563753404308
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,peak_mean_selfish_ratio,0.10790047041346867,0.06767516712057439,0.04022530329289428,0.04022530329289428
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_shared_ratio_misinformation,0.6695667244367418,0.35083684080217875,0.31872988363456306,0.31872988363456306
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_shared_ratio_corrective,1.9606808615994058,0.33552612032681356,1.6251547412725922,1.6251547412725922
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_shared_ratio_observational,0.26312768687118776,0.1567624749600486,0.10636521191113915,0.10636521191113915
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_shared_ratio_behavior_guiding,0.0964669472641743,0.24919534538252042,-0.1527283981183461,0.1527283981183461
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_fst_viewed_ratio_misinformation,6.499690517454815,2.206449616241644,4.293240901213171,4.293240901213171
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_fst_viewed_ratio_corrective,19.5005397375588,3.428814062886853,16.071725674671946,16.071725674671946
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_fst_viewed_ratio_observational,0.8763232723371371,0.4478831393909384,0.42844013294619876,0.42844013294619876
3,fbdeg_rewire_0p1,rewire_0p1,certainty_high,mean_total_fst_viewed_ratio_behavior_guiding,1.8235305768754642,2.235917306263927,-0.41238672938846266,0.41238672938846266
3,fbdeg_rewire_1p0,rewire_1p0,balance,peak_mean_selfish_ratio,0.12170339192869523,0.06754147066105472,0.05416192126764051,0.05416192126764051
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_shared_ratio_misinformation,0.8351398861104234,0.35113146818519436,0.4840084179252291,0.4840084179252291
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_shared_ratio_corrective,2.7437633077494428,0.3338375835602872,2.4099257241891556,2.4099257241891556
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_shared_ratio_observational,0.27655360237682597,0.14122956907853346,0.1353240332982925,0.1353240332982925
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_shared_ratio_behavior_guiding,0.0407105719237435,0.23604109928200048,-0.19533052735825698,0.19533052735825698
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_fst_viewed_ratio_misinformation,9.134097548898243,2.214154493686556,6.919943055211688,6.919943055211688
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_fst_viewed_ratio_corrective,29.246199554345132,3.455209210200545,25.79099034414459,25.79099034414459
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_fst_viewed_ratio_observational,0.9674259305108526,0.4016048445687335,0.5658210859421191,0.5658210859421191
3,fbdeg_rewire_1p0,rewire_1p0,balance,mean_total_fst_viewed_ratio_behavior_guiding,1.392124288190146,2.1724981431047286,-0.7803738549145824,0.7803738549145824
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,peak_mean_selfish_ratio,0.12112156474374845,0.06749442931418669,0.05362713542956177,0.05362713542956177
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_shared_ratio_misinformation,0.8369324090121317,0.34984154493686553,0.4870908640752662,0.4870908640752662
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_shared_ratio_corrective,3.314315424610052,0.3357811339440456,2.9785342906660066,2.9785342906660066
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_shared_ratio_observational,0.2989339851936576,0.10824925724189156,0.19068472795176605,0.19068472795176605
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_shared_ratio_behavior_guiding,0.03507056202030206,0.230963109680614,-0.19589254766031194,0.19589254766031194
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_fst_viewed_ratio_misinformation,9.131864322852191,2.2053948997276556,6.926469423124535,6.926469423124535
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_fst_viewed_ratio_corrective,32.70201287447388,3.474805644961624,29.227207229512256,29.227207229512256
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_fst_viewed_ratio_observational,1.02085302107271,0.3130454629858876,0.7078075580868224,0.7078075580868224
3,fbdeg_rewire_1p0,rewire_1p0,effective_high,mean_total_fst_viewed_ratio_behavior_guiding,1.2796385243872246,2.1446298588759594,-0.8649913344887348,0.8649913344887348
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,peak_mean_selfish_ratio,0.12231988115870265,0.06767516712057439,0.05464471403812826,0.05464471403812826
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_shared_ratio_misinformation,0.8340851695964348,0.35083684080217875,0.483248328794256,0.483248328794256
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_shared_ratio_corrective,3.0570487744491213,0.33552612032681356,2.7215226541223076,2.7215226541223076
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_shared_ratio_observational,0.29745875153154183,0.1567624749600486,0.14069627657149322,0.14069627657149322
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_shared_ratio_behavior_guiding,0.06092102005446893,0.24919534538252042,-0.1882743253280515,0.1882743253280515
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_fst_viewed_ratio_misinformation,9.119180490220351,2.206449616241644,6.912730873978708,6.912730873978708
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_fst_viewed_ratio_corrective,30.468341173557814,3.428814062886853,27.03952711067096,27.03952711067096
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_fst_viewed_ratio_observational,1.0041042146761383,0.4478831393909384,0.5562210752851999,0.5562210752851999
3,fbdeg_rewire_1p0,rewire_1p0,certainty_high,mean_total_fst_viewed_ratio_behavior_guiding,1.7516835850458035,2.235917306263927,-0.48423372121812336,0.48423372121812336
3,fbdeg_rewire_5p0,rewire_5p0,balance,peak_mean_selfish_ratio,0.1228719980193117,0.06754147066105472,0.055330527358256984,0.055330527358256984
3,fbdeg_rewire_5p0,rewire_5p0,balance,mean_total_shared_ratio_misinformation,0.8443451349343897,0.35113146818519436,0.4932136667491953,0.4932136667491953
