trial,state,value,certainty,effectiveness,trial_elapsed_sec,simulation_elapsed_sec,score_elapsed_sec
75,TrialState.COMPLETE,7.000000000000001e-05,0.9541329429833268,0.6197809453334862,5.561664321983699,5.5517876539961435,0.004126128973439336
76,TrialState.COMPLETE,8.999999999999999e-05,0.5724474360456115,0.7447263801387816,5.442014962027315,5.433074683998711,0.002977736003231257
77,TrialState.COMPLETE,5e-05,0.9928252270553004,0.6210276357557503,5.656414772965945,5.647008410014678,0.002956426003947854
78,TrialState.COMPLETE,7.000000000000001e-05,0.8360677737029393,0.8808098076643588,6.0454051469569094,6.036826702998951,0.002955166040919721
79,TrialState.COMPLETE,5.9999999999999995e-05,0.6188187719961998,0.8641081743059298,5.7431830179993995,5.734494164003991,0.0029530749889090657
80,TrialState.COMPLETE,1e-05,0.6838915663596266,0.8161529152967897,5.530388556013349,5.519841077970341,0.0043783330474980175
81,TrialState.COMPLETE,8e-05,0.8167648553804474,0.7678873420373793,5.210289472015575,5.201752879016567,0.002948005043435842
82,TrialState.COMPLETE,5.9999999999999995e-05,0.5451448850272042,0.917651247794619,5.697351576003712,5.688693641975988,0.0029679060098715127
83,TrialState.COMPLETE,5e-05,0.6603900324858679,0.5932592551999272,5.224747536005452,5.215923218987882,0.002993775997310877
84,TrialState.COMPLETE,2.9999999999999997e-05,0.520387570777382,0.795446471594121,5.340223065984901,5.331608922977466,0.002892485004849732
85,TrialState.COMPLETE,7.000000000000001e-05,0.8387821809211412,0.508293914463928,5.406572814972606,5.3975509669980966,0.0037262950208969414
86,TrialState.COMPLETE,2.9999999999999997e-05,0.7560465291496405,0.613247887598969,5.627689318032935,5.6191514350357465,0.00291498500155285
87,TrialState.COMPLETE,0.0001,0.822586395204725,0.5871832145024958,5.257457609986886,5.248122807999607,0.0036824740236625075
88,TrialState.COMPLETE,4e-05,0.845468869051233,0.6933676731502687,5.8610343969776295,5.852451262995601,0.002944756008218974
89,TrialState.COMPLETE,4e-05,0.9683649943683672,0.5687604720729966,5.1991905279573984,5.1901088079903275,0.0029680560110136867
90,TrialState.COMPLETE,7.000000000000001e-05,0.6705331755251293,0.5567367606202945,5.211095552018378,5.202577189018484,0.002846783958375454
91,TrialState.COMPLETE,4e-05,0.9623468091392814,0.9386696766904905,5.524504145025276,5.514337421976961,0.004244062001816928
92,TrialState.COMPLETE,2.9999999999999997e-05,0.6289708138575778,0.8299920230170895,5.539473695040215,5.5250260310131125,0.004363532003480941
93,TrialState.COMPLETE,4e-05,0.9086111001006079,0.7776004057997312,5.346863715967629,5.337526954011992,0.002908705035224557
94,TrialState.COMPLETE,8e-05,0.7648252891780032,0.6209261454502258,5.555209755024407,5.546778413001448,0.0028137140325270593
95,TrialState.COMPLETE,0.0,0.5465513839029497,0.9486078789766634,5.66675266699167,5.658064473012928,0.0029025349649600685
96,TrialState.COMPLETE,5e-05,0.9502090285816652,0.816550728636634,5.528540724015329,5.519849229021929,0.0029719859594479203
97,TrialState.COMPLETE,4e-05,0.6695148955243504,0.6746047873063304,5.627038559992798,5.61811024195049,0.0029382359934970737
98,TrialState.COMPLETE,2.9999999999999997e-05,0.8629778394351197,0.9485551299762885,5.583093951048795,5.572778357018251,0.004306431976146996
99,TrialState.COMPLETE,5.9999999999999995e-05,0.9435432121325587,0.8899377729288119,5.823112520040013,5.813552995037753,0.0029608249897137284
